[ 0.00234189  0.99765811]
[ 0.10920617  0.89079383]
[ 0.10936748  0.89063252]
[ 0.10937875  0.89062125]
[ 0.10943176  0.89056824]
[ 0.10944703  0.89055297]
[ 0.10946533  0.89053467]
[ 0.10951238  0.89048762]
[ 0.10972955  0.89027045]
[ 0.10974421  0.89025579]
[ 0.10979244  0.89020756]
[ 0.10982897  0.89017103]
[ 0.10991052  0.89008948]
[ 0.11003897  0.88996103]
[ 0.1100591  0.8899409]
[ 0.11009888  0.88990112]
[ 0.11010944  0.88989056]
[ 0.11014731  0.88985269]
[ 0.11018572  0.88981428]
[ 0.11019315  0.88980685]
[ 0.110329  0.889671]
[ 0.11040002  0.88959998]
[ 0.11049373  0.88950627]
[ 0.11051974  0.88948026]
[ 0.11058897  0.88941103]
[ 0.11070495  0.88929505]
[ 0.11077933  0.88922067]
[ 0.11079457  0.88920543]
[ 0.11083879  0.88916121]
[ 0.11084065  0.88915935]
[ 0.11087077  0.88912923]
[ 0.1109479  0.8890521]
[ 0.11100246  0.88899754]
[ 0.11100688  0.88899312]
[ 0.11111136  0.88888864]
[ 0.11115836  0.88884164]
[ 0.11117287  0.88882713]
[ 0.11130854  0.88869146]
[ 0.11140597  0.88859403]
[ 0.11146849  0.88853151]
[ 0.11146879  0.88853121]
[ 0.1114899  0.8885101]
[ 0.11154064  0.88845936]
[ 0.11160281  0.88839719]
[ 0.11171006  0.88828994]
[ 0.1117357  0.8882643]
[ 0.11176745  0.88823255]
[ 0.11177722  0.88822278]
[ 0.11178677  0.88821323]
[ 0.1118008  0.8881992]
[ 0.11180252  0.88819748]
[ 0.11185942  0.88814058]
[ 0.11200203  0.88799797]
[ 0.11206326  0.88793674]
[ 0.11207623  0.88792377]
[ 0.11211959  0.88788041]
[ 0.1122322  0.8877678]
[ 0.1122437  0.8877563]
[ 0.11234187  0.88765813]
[ 0.11243512  0.88756488]
[ 0.1125809  0.8874191]
[ 0.11270842  0.88729158]
[ 0.11273703  0.88726297]
[ 0.11276147  0.88723853]
[ 0.11281768  0.88718232]
[ 0.11284803  0.88715197]
[ 0.1129652  0.8870348]
[ 0.11302063  0.88697937]
[ 0.11305152  0.88694848]
[ 0.11310481  0.88689519]
[ 0.11312194  0.88687806]
[ 0.11315298  0.88684702]
[ 0.11332292  0.88667708]
[ 0.11334184  0.88665816]
[ 0.11343971  0.88656029]
[ 0.11344113  0.88655887]
[ 0.11355382  0.88644618]
[ 0.11370624  0.88629376]
[ 0.11371093  0.88628907]
[ 0.11371755  0.88628245]
[ 0.11382592  0.88617408]
[ 0.11391292  0.88608708]
[ 0.11401664  0.88598336]
[ 0.11406215  0.88593785]
[ 0.11411615  0.88588385]
[ 0.11414742  0.88585258]
[ 0.11418477  0.88581523]
[ 0.11422419  0.88577581]
[ 0.11470919  0.88529081]
[ 0.11476605  0.88523395]
[ 0.11483596  0.88516404]
[ 0.11489027  0.88510973]
[ 0.11490594  0.88509406]
[ 0.11491648  0.88508352]
[ 0.11493196  0.88506804]
[ 0.11493588  0.88506412]
[ 0.11511668  0.88488332]
[ 0.11517787  0.88482213]
[ 0.11529769  0.88470231]
[ 0.11529817  0.88470183]
[ 0.11551088  0.88448912]
[ 0.11552933  0.88447067]
[ 0.11553684  0.88446316]
[ 0.11571301  0.88428699]
[ 0.11574152  0.88425848]
[ 0.11574961  0.88425039]
[ 0.11576298  0.88423702]
[ 0.1158103  0.8841897]
[ 0.11582269  0.88417731]
[ 0.11588784  0.88411216]
[ 0.11594509  0.88405491]
[ 0.11599128  0.88400872]
[ 0.11605965  0.88394035]
[ 0.1161245  0.8838755]
[ 0.11613679  0.88386321]
[ 0.11628243  0.88371757]
[ 0.11630389  0.88369611]
[ 0.11631028  0.88368972]
[ 0.11634159  0.88365841]
[ 0.11640833  0.88359167]
[ 0.11648949  0.88351051]
[ 0.11651346  0.88348654]
[ 0.11657519  0.88342481]
[ 0.11657927  0.88342073]
[ 0.11662261  0.88337739]
[ 0.11662675  0.88337325]
[ 0.11668362  0.88331638]
[ 0.11671823  0.88328177]
[ 0.1167198  0.8832802]
[ 0.11673464  0.88326536]
[ 0.11677318  0.88322682]
[ 0.11678499  0.88321501]
[ 0.11682206  0.88317794]
[ 0.11682531  0.88317469]
[ 0.11691771  0.88308229]
[ 0.11695986  0.88304014]
[ 0.11701769  0.88298231]
[ 0.11703927  0.88296073]
[ 0.11712093  0.88287907]
[ 0.11720361  0.88279639]
[ 0.11732221  0.88267779]
[ 0.11732463  0.88267537]
[ 0.11740811  0.88259189]
[ 0.11747956  0.88252044]
[ 0.11748244  0.88251756]
[ 0.11751496  0.88248504]
[ 0.11752608  0.88247392]
[ 0.11758936  0.88241064]
[ 0.11759686  0.88240314]
[ 0.1176487  0.8823513]
[ 0.11769146  0.88230854]
[ 0.11788143  0.88211857]
[ 0.11791972  0.88208028]
[ 0.11803776  0.88196224]
[ 0.11806694  0.88193306]
[ 0.11813899  0.88186101]
[ 0.11818892  0.88181108]
[ 0.1183122  0.8816878]
[ 0.11831774  0.88168226]
[ 0.11837597  0.88162403]
[ 0.11851916  0.88148084]
[ 0.11867722  0.88132278]
[ 0.11886206  0.88113794]
[ 0.11888126  0.88111874]
[ 0.11888254  0.88111746]
[ 0.11893605  0.88106395]
[ 0.11895414  0.88104586]
[ 0.11902693  0.88097307]
[ 0.11908309  0.88091691]
[ 0.11926795  0.88073205]
[ 0.11928368  0.88071632]
[ 0.11930365  0.88069635]
[ 0.11954895  0.88045105]
[ 0.11994642  0.88005358]
[ 0.11995217  0.88004783]
[ 0.12001871  0.87998129]
[ 0.12002379  0.87997621]
[ 0.12011448  0.87988552]
[ 0.12022593  0.87977407]
[ 0.12026301  0.87973699]
[ 0.12030445  0.87969555]
[ 0.12041465  0.87958535]
[ 0.12045412  0.87954588]
[ 0.12070385  0.87929615]
[ 0.1209197  0.8790803]
[ 0.12100159  0.87899841]
[ 0.12104208  0.87895792]
[ 0.1211108  0.8788892]
[ 0.12119391  0.87880609]
[ 0.12122134  0.87877866]
[ 0.1212713  0.8787287]
[ 0.12129624  0.87870376]
[ 0.12133199  0.87866801]
[ 0.12135966  0.87864034]
[ 0.12140787  0.87859213]
[ 0.12153141  0.87846859]
[ 0.12155283  0.87844717]
[ 0.12161513  0.87838487]
[ 0.12167913  0.87832087]
[ 0.12169582  0.87830418]
[ 0.12174694  0.87825306]
[ 0.12180433  0.87819567]
[ 0.12180665  0.87819335]
[ 0.12184505  0.87815495]
[ 0.12192216  0.87807784]
[ 0.12195848  0.87804152]
[ 0.12200129  0.87799871]
[ 0.12205287  0.87794713]
[ 0.12210489  0.87789511]
[ 0.12210973  0.87789027]
[ 0.12211539  0.87788461]
[ 0.12213982  0.87786018]
[ 0.12218398  0.87781602]
[ 0.12234907  0.87765093]
[ 0.12239964  0.87760036]
[ 0.12242138  0.87757862]
[ 0.12249266  0.87750734]
[ 0.12260576  0.87739424]
[ 0.12260627  0.87739373]
[ 0.12264184  0.87735816]
[ 0.12268075  0.87731925]
[ 0.1227816  0.8772184]
[ 0.12280287  0.87719713]
[ 0.12288996  0.87711004]
[ 0.12315814  0.87684186]
[ 0.1231729  0.8768271]
[ 0.12319027  0.87680973]
[ 0.12330218  0.87669782]
[ 0.12330506  0.87669494]
[ 0.12335097  0.87664903]
[ 0.12335565  0.87664435]
[ 0.12340075  0.87659925]
[ 0.12342766  0.87657234]
[ 0.12350964  0.87649036]
[ 0.1235111  0.8764889]
[ 0.123525  0.876475]
[ 0.123723  0.876277]
[ 0.12373073  0.87626927]
[ 0.12373121  0.87626879]
[ 0.12374718  0.87625282]
[ 0.123805  0.876195]
[ 0.12381078  0.87618922]
[ 0.12386946  0.87613054]
[ 0.12392768  0.87607232]
[ 0.12394509  0.87605491]
[ 0.12397904  0.87602096]
[ 0.12398862  0.87601138]
[ 0.12419862  0.87580138]
[ 0.12433786  0.87566214]
[ 0.12436559  0.87563441]
[ 0.12441013  0.87558987]
[ 0.12441548  0.87558452]
[ 0.12451334  0.87548666]
[ 0.12451822  0.87548178]
[ 0.12451959  0.87548041]
[ 0.12456482  0.87543518]
[ 0.12460764  0.87539236]
[ 0.12468249  0.87531751]
[ 0.12476059  0.87523941]
[ 0.12480249  0.87519751]
[ 0.12491481  0.87508519]
[ 0.12502405  0.87497595]
[ 0.12505895  0.87494105]
[ 0.12514749  0.87485251]
[ 0.12518517  0.87481483]
[ 0.12522622  0.87477378]
[ 0.12529947  0.87470053]
[ 0.12551099  0.87448901]
[ 0.12553503  0.87446497]
[ 0.12555757  0.87444243]
[ 0.12559827  0.87440173]
[ 0.12560661  0.87439339]
[ 0.12560821  0.87439179]
[ 0.12561651  0.87438349]
[ 0.12563807  0.87436193]
[ 0.1257213  0.8742787]
[ 0.12573744  0.87426256]
[ 0.1257605  0.8742395]
[ 0.12578683  0.87421317]
[ 0.12580716  0.87419284]
[ 0.12588077  0.87411923]
[ 0.12608259  0.87391741]
[ 0.12609322  0.87390678]
[ 0.12625423  0.87374577]
[ 0.12631413  0.87368587]
[ 0.12631708  0.87368292]
[ 0.1264368  0.8735632]
[ 0.1264587  0.8735413]
[ 0.12658468  0.87341532]
[ 0.12662557  0.87337443]
[ 0.1266272  0.8733728]
[ 0.12666953  0.87333047]
[ 0.12678956  0.87321044]
[ 0.12679993  0.87320007]
[ 0.12687124  0.87312876]
[ 0.12691626  0.87308374]
[ 0.12694635  0.87305365]
[ 0.12696233  0.87303767]
[ 0.12700525  0.87299475]
[ 0.127151  0.872849]
[ 0.12717792  0.87282208]
[ 0.12719152  0.87280848]
[ 0.12737075  0.87262925]
[ 0.12742341  0.87257659]
[ 0.12754898  0.87245102]
[ 0.1276416  0.8723584]
[ 0.12783444  0.87216556]
[ 0.12784145  0.87215855]
[ 0.12786923  0.87213077]
[ 0.12800089  0.87199911]
[ 0.12803884  0.87196116]
[ 0.12808365  0.87191635]
[ 0.12811531  0.87188469]
[ 0.12813815  0.87186185]
[ 0.12817948  0.87182052]
[ 0.12823539  0.87176461]
[ 0.12853994  0.87146006]
[ 0.12866669  0.87133331]
[ 0.12867253  0.87132747]
[ 0.12867709  0.87132291]
[ 0.12868362  0.87131638]
[ 0.12869338  0.87130662]
[ 0.12873723  0.87126277]
[ 0.12881669  0.87118331]
[ 0.12891916  0.87108084]
[ 0.12893758  0.87106242]
[ 0.12895096  0.87104904]
[ 0.12919973  0.87080027]
[ 0.12929393  0.87070607]
[ 0.12930653  0.87069347]
[ 0.12933862  0.87066138]
[ 0.1293403  0.8706597]
[ 0.12948002  0.87051998]
[ 0.12948448  0.87051552]
[ 0.12949316  0.87050684]
[ 0.12953837  0.87046163]
[ 0.129683  0.870317]
[ 0.12973997  0.87026003]
[ 0.12974034  0.87025966]
[ 0.12974842  0.87025158]
[ 0.12981088  0.87018912]
[ 0.12985931  0.87014069]
[ 0.12997473  0.87002527]
[ 0.13003912  0.86996088]
[ 0.13013473  0.86986527]
[ 0.13013583  0.86986417]
[ 0.13025044  0.86974956]
[ 0.13027119  0.86972881]
[ 0.13032366  0.86967634]
[ 0.13036007  0.86963993]
[ 0.13037943  0.86962057]
[ 0.13049885  0.86950115]
[ 0.13053821  0.86946179]
[ 0.13058392  0.86941608]
[ 0.13060538  0.86939462]
[ 0.13061998  0.86938002]
[ 0.13063609  0.86936391]
[ 0.13064081  0.86935919]
[ 0.13071102  0.86928898]
[ 0.13080393  0.86919607]
[ 0.13081428  0.86918572]
[ 0.13081601  0.86918399]
[ 0.13086152  0.86913848]
[ 0.13086498  0.86913502]
[ 0.13093417  0.86906583]
[ 0.13095875  0.86904125]
[ 0.13097273  0.86902727]
[ 0.1309781  0.8690219]
[ 0.13126553  0.86873447]
[ 0.1313107  0.8686893]
[ 0.13131288  0.86868712]
[ 0.13132423  0.86867577]
[ 0.13139939  0.86860061]
[ 0.13142418  0.86857582]
[ 0.13150198  0.86849802]
[ 0.13152786  0.86847214]
[ 0.13155884  0.86844116]
[ 0.13159934  0.86840066]
[ 0.13170222  0.86829778]
[ 0.1317313  0.8682687]
[ 0.13186363  0.86813637]
[ 0.13189944  0.86810056]
[ 0.13197948  0.86802052]
[ 0.13198199  0.86801801]
[ 0.13201853  0.86798147]
[ 0.13208768  0.86791232]
[ 0.13210169  0.86789831]
[ 0.13211416  0.86788584]
[ 0.13212981  0.86787019]
[ 0.1321746  0.8678254]
[ 0.1322252  0.8677748]
[ 0.13229321  0.86770679]
[ 0.13229522  0.86770478]
[ 0.13230199  0.86769801]
[ 0.13231046  0.86768954]
[ 0.13232304  0.86767696]
[ 0.13233934  0.86766066]
[ 0.13245178  0.86754822]
[ 0.13259893  0.86740107]
[ 0.13261066  0.86738934]
[ 0.13263398  0.86736602]
[ 0.13279811  0.86720189]
[ 0.13285605  0.86714395]
[ 0.13286821  0.86713179]
[ 0.13288524  0.86711476]
[ 0.13294918  0.86705082]
[ 0.13299354  0.86700646]
[ 0.1330405  0.8669595]
[ 0.1330454  0.8669546]
[ 0.13311448  0.86688552]
[ 0.13313388  0.86686612]
[ 0.13317423  0.86682577]
[ 0.13320573  0.86679427]
[ 0.13324407  0.86675593]
[ 0.13326809  0.86673191]
[ 0.13330338  0.86669662]
[ 0.13332562  0.86667438]
[ 0.13332904  0.86667096]
[ 0.13338759  0.86661241]
[ 0.13349808  0.86650192]
[ 0.13350828  0.86649172]
[ 0.13351842  0.86648158]
[ 0.13362044  0.86637956]
[ 0.13364052  0.86635948]
[ 0.13366332  0.86633668]
[ 0.13368813  0.86631187]
[ 0.13372577  0.86627423]
[ 0.13373374  0.86626626]
[ 0.13374569  0.86625431]
[ 0.13379051  0.86620949]
[ 0.13381855  0.86618145]
[ 0.13385438  0.86614562]
[ 0.13390605  0.86609395]
[ 0.1339124  0.8660876]
[ 0.13392382  0.86607618]
[ 0.13395548  0.86604452]
[ 0.13395854  0.86604146]
[ 0.13397447  0.86602553]
[ 0.13418749  0.86581251]
[ 0.13420425  0.86579575]
[ 0.13422984  0.86577016]
[ 0.13428376  0.86571624]
[ 0.13430547  0.86569453]
[ 0.13431368  0.86568632]
[ 0.13434857  0.86565143]
[ 0.13436025  0.86563975]
[ 0.1343707  0.8656293]
[ 0.13437718  0.86562282]
[ 0.1344144  0.8655856]
[ 0.13450939  0.86549061]
[ 0.13454871  0.86545129]
[ 0.13466243  0.86533757]
[ 0.13471567  0.86528433]
[ 0.13477114  0.86522886]
[ 0.13479105  0.86520895]
[ 0.13479723  0.86520277]
[ 0.13489524  0.86510476]
[ 0.13494453  0.86505547]
[ 0.13498461  0.86501539]
[ 0.13498921  0.86501079]
[ 0.13499166  0.86500834]
[ 0.13512526  0.86487474]
[ 0.135138  0.864862]
[ 0.13526407  0.86473593]
[ 0.13529563  0.86470437]
[ 0.13530198  0.86469802]
[ 0.1353905  0.8646095]
[ 0.1354478  0.8645522]
[ 0.13550373  0.86449627]
[ 0.13563455  0.86436545]
[ 0.13571935  0.86428065]
[ 0.13577398  0.86422602]
[ 0.13578374  0.86421626]
[ 0.13583205  0.86416795]
[ 0.13584271  0.86415729]
[ 0.13591723  0.86408277]
[ 0.1359484  0.8640516]
[ 0.13598368  0.86401632]
[ 0.13599949  0.86400051]
[ 0.13611652  0.86388348]
[ 0.13630059  0.86369941]
[ 0.13633955  0.86366045]
[ 0.13635979  0.86364021]
[ 0.13636819  0.86363181]
[ 0.13641213  0.86358787]
[ 0.13642439  0.86357561]
[ 0.13644141  0.86355859]
[ 0.13645445  0.86354555]
[ 0.13646061  0.86353939]
[ 0.13649146  0.86350854]
[ 0.136493  0.863507]
[ 0.13651006  0.86348994]
[ 0.13651218  0.86348782]
[ 0.13651732  0.86348268]
[ 0.13663311  0.86336689]
[ 0.13669089  0.86330911]
[ 0.13670954  0.86329046]
[ 0.13679569  0.86320431]
[ 0.13681443  0.86318557]
[ 0.1368673  0.8631327]
[ 0.13691075  0.86308925]
[ 0.13694299  0.86305701]
[ 0.13694321  0.86305679]
[ 0.13701401  0.86298599]
[ 0.13701818  0.86298182]
[ 0.13702222  0.86297778]
[ 0.13702882  0.86297118]
[ 0.13718108  0.86281892]
[ 0.13728338  0.86271662]
[ 0.13734286  0.86265714]
[ 0.13738067  0.86261933]
[ 0.13740131  0.86259869]
[ 0.13754083  0.86245917]
[ 0.13754608  0.86245392]
[ 0.13760013  0.86239987]
[ 0.13760431  0.86239569]
[ 0.13762559  0.86237441]
[ 0.13765723  0.86234277]
[ 0.13767014  0.86232986]
[ 0.13772615  0.86227385]
[ 0.13773287  0.86226713]
[ 0.13776537  0.86223463]
[ 0.13778497  0.86221503]
[ 0.13780662  0.86219338]
[ 0.1379234  0.8620766]
[ 0.13806252  0.86193748]
[ 0.13809358  0.86190642]
[ 0.13831547  0.86168453]
[ 0.13836555  0.86163445]
[ 0.13838523  0.86161477]
[ 0.13840128  0.86159872]
[ 0.13841014  0.86158986]
[ 0.13841462  0.86158538]
[ 0.13842015  0.86157985]
[ 0.13860753  0.86139247]
[ 0.13864719  0.86135281]
[ 0.13871499  0.86128501]
[ 0.13874136  0.86125864]
[ 0.13876401  0.86123599]
[ 0.13876727  0.86123273]
[ 0.13889735  0.86110265]
[ 0.13890512  0.86109488]
[ 0.13891556  0.86108444]
[ 0.13892066  0.86107934]
[ 0.13895146  0.86104854]
[ 0.13896437  0.86103563]
[ 0.13899403  0.86100597]
[ 0.13902945  0.86097055]
[ 0.13904043  0.86095957]
[ 0.13905245  0.86094755]
[ 0.13906445  0.86093555]
[ 0.13908743  0.86091257]
[ 0.1390944  0.8609056]
[ 0.13918463  0.86081537]
[ 0.13923294  0.86076706]
[ 0.13933692  0.86066308]
[ 0.13937201  0.86062799]
[ 0.13939475  0.86060525]
[ 0.13943491  0.86056509]
[ 0.13943921  0.86056079]
[ 0.13944644  0.86055356]
[ 0.13956671  0.86043329]
[ 0.13960322  0.86039678]
[ 0.13962055  0.86037945]
[ 0.13962459  0.86037541]
[ 0.13962968  0.86037032]
[ 0.1396665  0.8603335]
[ 0.13968895  0.86031105]
[ 0.13997246  0.86002754]
[ 0.14007346  0.85992654]
[ 0.14015664  0.85984336]
[ 0.14017134  0.85982866]
[ 0.1402812  0.8597188]
[ 0.1403024  0.8596976]
[ 0.14033396  0.85966604]
[ 0.14038873  0.85961127]
[ 0.14039572  0.85960428]
[ 0.14042173  0.85957827]
[ 0.14047658  0.85952342]
[ 0.14053776  0.85946224]
[ 0.14053794  0.85946206]
[ 0.14054049  0.85945951]
[ 0.14059464  0.85940536]
[ 0.14061442  0.85938558]
[ 0.1406624  0.8593376]
[ 0.14067056  0.85932944]
[ 0.14072453  0.85927547]
[ 0.1408122  0.8591878]
[ 0.14081529  0.85918471]
[ 0.14105177  0.85894823]
[ 0.14110322  0.85889678]
[ 0.14110562  0.85889438]
[ 0.14115071  0.85884929]
[ 0.14120905  0.85879095]
[ 0.14137727  0.85862273]
[ 0.14139982  0.85860018]
[ 0.1414031  0.8585969]
[ 0.14142966  0.85857034]
[ 0.14146936  0.85853064]
[ 0.14155037  0.85844963]
[ 0.14165607  0.85834393]
[ 0.1416943  0.8583057]
[ 0.14169797  0.85830203]
[ 0.14174204  0.85825796]
[ 0.14174994  0.85825006]
[ 0.14179418  0.85820582]
[ 0.14186454  0.85813546]
[ 0.14187473  0.85812527]
[ 0.1418985  0.8581015]
[ 0.14193616  0.85806384]
[ 0.142124  0.857876]
[ 0.14215259  0.85784741]
[ 0.14217399  0.85782601]
[ 0.14217656  0.85782344]
[ 0.14229818  0.85770182]
[ 0.14241913  0.85758087]
[ 0.1425984  0.8574016]
[ 0.14264254  0.85735746]
[ 0.14266096  0.85733904]
[ 0.1426822  0.8573178]
[ 0.14269703  0.85730297]
[ 0.14274144  0.85725856]
[ 0.14285299  0.85714701]
[ 0.1428908  0.8571092]
[ 0.14289167  0.85710833]
[ 0.14289656  0.85710344]
[ 0.1429052  0.8570948]
[ 0.14294389  0.85705611]
[ 0.14295171  0.85704829]
[ 0.14303512  0.85696488]
[ 0.14309361  0.85690639]
[ 0.14310298  0.85689702]
[ 0.14313683  0.85686317]
[ 0.14315106  0.85684894]
[ 0.14321149  0.85678851]
[ 0.14322282  0.85677718]
[ 0.14326044  0.85673956]
[ 0.14342967  0.85657033]
[ 0.14352347  0.85647653]
[ 0.14356093  0.85643907]
[ 0.1436231  0.8563769]
[ 0.14366552  0.85633448]
[ 0.14368832  0.85631168]
[ 0.14369376  0.85630624]
[ 0.14373714  0.85626286]
[ 0.14374047  0.85625953]
[ 0.14387649  0.85612351]
[ 0.14391868  0.85608132]
[ 0.14391951  0.85608049]
[ 0.14408736  0.85591264]
[ 0.14410026  0.85589974]
[ 0.14410266  0.85589734]
[ 0.14410502  0.85589498]
[ 0.14411396  0.85588604]
[ 0.14412335  0.85587665]
[ 0.14413839  0.85586161]
[ 0.14415403  0.85584597]
[ 0.14423981  0.85576019]
[ 0.14424653  0.85575347]
[ 0.14426688  0.85573312]
[ 0.14430442  0.85569558]
[ 0.14438461  0.85561539]
[ 0.14444565  0.85555435]
[ 0.14448455  0.85551545]
[ 0.14451022  0.85548978]
[ 0.14452399  0.85547601]
[ 0.14459547  0.85540453]
[ 0.14462729  0.85537271]
[ 0.14469251  0.85530749]
[ 0.1447354  0.8552646]
[ 0.1447501  0.8552499]
[ 0.14477636  0.85522364]
[ 0.14482209  0.85517791]
[ 0.14491106  0.85508894]
[ 0.1449556  0.8550444]
[ 0.14498577  0.85501423]
[ 0.14499908  0.85500092]
[ 0.14502818  0.85497182]
[ 0.14513282  0.85486718]
[ 0.14525348  0.85474652]
[ 0.14527396  0.85472604]
[ 0.14531982  0.85468018]
[ 0.14533551  0.85466449]
[ 0.145391  0.854609]
[ 0.14539381  0.85460619]
[ 0.1454392  0.8545608]
[ 0.14547435  0.85452565]
[ 0.14547711  0.85452289]
[ 0.14550942  0.85449058]
[ 0.14556731  0.85443269]
[ 0.14556962  0.85443038]
[ 0.14562342  0.85437658]
[ 0.145638  0.854362]
[ 0.14573379  0.85426621]
[ 0.14576765  0.85423235]
[ 0.14577893  0.85422107]
[ 0.14600577  0.85399423]
[ 0.14607021  0.85392979]
[ 0.146119  0.853881]
[ 0.1461361  0.8538639]
[ 0.1461472  0.8538528]
[ 0.14615372  0.85384628]
[ 0.14617341  0.85382659]
[ 0.1461987  0.8538013]
[ 0.14620378  0.85379622]
[ 0.14628855  0.85371145]
[ 0.14634715  0.85365285]
[ 0.14642531  0.85357469]
[ 0.14643502  0.85356498]
[ 0.14643663  0.85356337]
[ 0.14644417  0.85355583]
[ 0.14658202  0.85341798]
[ 0.14659131  0.85340869]
[ 0.14659662  0.85340338]
[ 0.14666372  0.85333628]
[ 0.1466648  0.8533352]
[ 0.14672639  0.85327361]
[ 0.14684168  0.85315832]
[ 0.14692697  0.85307303]
[ 0.14694656  0.85305344]
[ 0.14701264  0.85298736]
[ 0.14701372  0.85298628]
[ 0.14703124  0.85296876]
[ 0.14704559  0.85295441]
[ 0.14708739  0.85291261]
[ 0.14708795  0.85291205]
[ 0.14710077  0.85289923]
[ 0.14710798  0.85289202]
[ 0.14722756  0.85277244]
[ 0.1472755  0.8527245]
[ 0.14739265  0.85260735]
[ 0.14750836  0.85249164]
[ 0.14753218  0.85246782]
[ 0.14754656  0.85245344]
[ 0.14755209  0.85244791]
[ 0.14755278  0.85244722]
[ 0.14755593  0.85244407]
[ 0.14758156  0.85241844]
[ 0.14761627  0.85238373]
[ 0.14773678  0.85226322]
[ 0.14774604  0.85225396]
[ 0.14775035  0.85224965]
[ 0.14775267  0.85224733]
[ 0.14785313  0.85214687]
[ 0.14788087  0.85211913]
[ 0.14788576  0.85211424]
[ 0.14793225  0.85206775]
[ 0.14796639  0.85203361]
[ 0.14802093  0.85197907]
[ 0.1481372  0.8518628]
[ 0.14816571  0.85183429]
[ 0.14819874  0.85180126]
[ 0.14829185  0.85170815]
[ 0.14840708  0.85159292]
[ 0.14845609  0.85154391]
[ 0.14846059  0.85153941]
[ 0.14849836  0.85150164]
[ 0.14857759  0.85142241]
[ 0.14864428  0.85135572]
[ 0.14874829  0.85125171]
[ 0.14875756  0.85124244]
[ 0.1488241  0.8511759]
[ 0.14884073  0.85115927]
[ 0.14884242  0.85115758]
[ 0.14884428  0.85115572]
[ 0.14889607  0.85110393]
[ 0.14891323  0.85108677]
[ 0.14892612  0.85107388]
[ 0.14892647  0.85107353]
[ 0.14897293  0.85102707]
[ 0.14899372  0.85100628]
[ 0.14901985  0.85098015]
[ 0.14904327  0.85095673]
[ 0.14920195  0.85079805]
[ 0.1492302  0.8507698]
[ 0.14926492  0.85073508]
[ 0.14927909  0.85072091]
[ 0.14932722  0.85067278]
[ 0.14934662  0.85065338]
[ 0.14948875  0.85051125]
[ 0.14952227  0.85047773]
[ 0.14968805  0.85031195]
[ 0.14977781  0.85022219]
[ 0.14991266  0.85008734]
[ 0.14998487  0.85001513]
[ 0.15002302  0.84997698]
[ 0.15004375  0.84995625]
[ 0.1500875  0.8499125]
[ 0.15011401  0.84988599]
[ 0.15018107  0.84981893]
[ 0.15019712  0.84980288]
[ 0.15021809  0.84978191]
[ 0.1502298  0.8497702]
[ 0.15024389  0.84975611]
[ 0.15033089  0.84966911]
[ 0.15033549  0.84966451]
[ 0.15044443  0.84955557]
[ 0.15044576  0.84955424]
[ 0.15049341  0.84950659]
[ 0.15050646  0.84949354]
[ 0.15054243  0.84945757]
[ 0.15058826  0.84941174]
[ 0.15067578  0.84932422]
[ 0.15069747  0.84930253]
[ 0.1507831  0.8492169]
[ 0.15078903  0.84921097]
[ 0.15082636  0.84917364]
[ 0.15086418  0.84913582]
[ 0.15093173  0.84906827]
[ 0.15095476  0.84904524]
[ 0.15097128  0.84902872]
[ 0.15101802  0.84898198]
[ 0.1510273  0.8489727]
[ 0.15107717  0.84892283]
[ 0.15120726  0.84879274]
[ 0.15122173  0.84877827]
[ 0.15122264  0.84877736]
[ 0.15129107  0.84870893]
[ 0.1514112  0.8485888]
[ 0.1514181  0.8485819]
[ 0.15147598  0.84852402]
[ 0.15147831  0.84852169]
[ 0.15151594  0.84848406]
[ 0.15151768  0.84848232]
[ 0.15157277  0.84842723]
[ 0.1515783  0.8484217]
[ 0.15162367  0.84837633]
[ 0.15173383  0.84826617]
[ 0.15174199  0.84825801]
[ 0.15174933  0.84825067]
[ 0.15179111  0.84820889]
[ 0.15180473  0.84819527]
[ 0.15183793  0.84816207]
[ 0.15192255  0.84807745]
[ 0.15199181  0.84800819]
[ 0.1520008  0.8479992]
[ 0.15200361  0.84799639]
[ 0.15209242  0.84790758]
[ 0.15215444  0.84784556]
[ 0.1522046  0.8477954]
[ 0.1522309  0.8477691]
[ 0.15223371  0.84776629]
[ 0.15234609  0.84765391]
[ 0.15241641  0.84758359]
[ 0.15243602  0.84756398]
[ 0.15244387  0.84755613]
[ 0.15245466  0.84754534]
[ 0.15247242  0.84752758]
[ 0.15253501  0.84746499]
[ 0.1525459  0.8474541]
[ 0.15263934  0.84736066]
[ 0.15268624  0.84731376]
[ 0.15273459  0.84726541]
[ 0.15273899  0.84726101]
[ 0.15277264  0.84722736]
[ 0.15277709  0.84722291]
[ 0.15278281  0.84721719]
[ 0.15280328  0.84719672]
[ 0.15286203  0.84713797]
[ 0.15293038  0.84706962]
[ 0.15293409  0.84706591]
[ 0.15297569  0.84702431]
[ 0.15301467  0.84698533]
[ 0.15303246  0.84696754]
[ 0.1530401  0.8469599]
[ 0.15306307  0.84693693]
[ 0.15311374  0.84688626]
[ 0.15315948  0.84684052]
[ 0.1531993  0.8468007]
[ 0.15321071  0.84678929]
[ 0.15322433  0.84677567]
[ 0.15323434  0.84676566]
